registered_at,Total_Revenue,Sold_Products
2012-01-27T08:23:07Z,9447,1040
2015-03-07T20:23:51Z,10460,951
2013-10-10T03:38:40Z,10273,962
2016-09-24T04:38:21Z,9831,948
2011-09-20T06:36:09Z,9151,1189
2012-07-07T12:35:23Z,10370,601
2013-07-05T18:53:24Z,7332,1135
2014-06-28T21:32:10Z,10209,1117
2015-01-23T06:05:02Z,10966,1000
2013-03-25T21:43:48Z,10980,942
2016-11-03T22:53:23Z,11551,921
2011-04-06T10:12:37Z,10618,866
2014-01-15T09:45:26Z,10374,1060
2014-04-26T22:10:29Z,9007,1075
2015-07-17T09:40:34Z,9996,1187
2014-05-11T08:17:48Z,10223,850
2011-07-08T17:41:05Z,9101,1194
2014-09-14T07:42:45Z,8573,982
2011-03-15T11:19:00Z,10282,1077
2012-10-27T07:42:34Z,10861,1266
2011-07-17T16:39:36Z,12385,1030
2014-03-19T07:13:26Z,8311,974
2013-07-19T02:22:24Z,10714,1078
2013-09-13T17:32:59Z,10601,1025
2015-09-17T05:11:27Z,10932,956
2013-03-04T12:36:42Z,12426,1140
2016-11-02T05:53:44Z,9251,918
2013-11-09T08:31:03Z,8639,801
2015-09-19T12:45:03Z,11763,1025
2015-02-09T02:16:12Z,10791,886
2012-11-14T04:42:36Z,8088,1071
2016-11-10T17:53:07Z,9946,886
2012-08-15T02:09:43Z,10053,1216
2012-01-28T08:10:08Z,10080,1156
2011-04-04T11:37:12Z,11855,833
2015-01-20T10:21:44Z,9667,1180
2016-11-08T13:26:24Z,7714,1058
2016-06-25T17:39:35Z,6923,1087
2016-12-20T04:26:47Z,10769,1028
2011-09-18T05:58:09Z,10865,1047
2016-11-19T02:01:24Z,8453,1064
2011-04-13T02:32:24Z,9442,1233
2012-09-26T23:44:07Z,8946,1004
2014-06-10T12:21:28Z,11521,806
2013-05-04T08:43:06Z,11128,844
2013-01-08T19:43:25Z,9182,872
2013-02-27T13:12:23Z,8622,878
2012-09-14T13:26:56Z,8950,946
2011-01-24T02:11:03Z,8732,617
2015-06-26T21:21:12Z,8261,782
2011-10-07T03:17:22Z,6916,948
2011-09-11T15:17:07Z,9178,919
2015-03-28T17:14:54Z,9539,945
2014-03-22T22:56:04Z,11388,858
2011-02-26T09:32:35Z,8570,1106
2016-03-15T01:23:47Z,9703,1104
2016-05-02T03:59:04Z,8557,1030
2014-06-17T00:08:58Z,9680,921
2015-05-18T16:45:00Z,9069,958
2013-03-02T21:30:27Z,6508,1015
2014-07-07T19:24:29Z,8526,888
2015-02-09T08:11:44Z,9581,862
2011-10-01T10:10:46Z,12222,1084
2012-06-21T13:06:25Z,8558,934
2012-02-21T07:03:38Z,9715,956
2014-03-10T14:53:58Z,9132,1202
2011-06-17T22:27:35Z,9317,1373
2016-01-24T05:33:51Z,10151,824
2014-09-27T08:12:50Z,8360,1062
2013-10-14T00:55:41Z,8824,855
2016-04-12T07:20:39Z,9453,687
2014-05-17T09:00:51Z,8666,1024
2011-06-03T05:58:05Z,10331,1188
2016-10-28T22:39:42Z,12730,989
2013-04-10T22:16:59Z,8888,1036
2015-03-22T15:43:39Z,11052,781
2011-01-26T05:08:11Z,10262,986
2014-10-21T16:42:18Z,10557,1081
2015-02-09T01:08:44Z,10601,857
2015-02-23T14:32:12Z,9657,1206
2015-06-06T12:14:11Z,12318,1177
2014-03-07T09:23:20Z,8837,1194
2012-04-07T00:30:17Z,8710,1144
2015-10-28T20:41:26Z,8337,969
2015-10-07T10:16:09Z,8717,952
2013-03-24T17:37:11Z,7966,1161
2012-01-22T11:03:36Z,9808,1080
2013-12-20T22:40:06Z,11891,880
2012-10-09T12:19:14Z,10742,1069
2015-09-27T13:00:53Z,7930,1039
2011-09-16T07:33:26Z,7794,1326
2012-01-07T22:49:00Z,13033,1137
2012-08-26T12:37:08Z,11081,854
2014-11-07T10:28:13Z,9115,1010
2012-11-09T02:58:48Z,11031,972
2016-12-26T06:03:18Z,8914,991
2015-06-05T21:16:16Z,7213,862
2011-03-21T18:28:36Z,9022,963
2015-03-23T22:38:33Z,10165,1178
2014-10-08T22:02:53Z,9677,1114
2012-04-15T07:19:18Z,9365,1207
2015-10-04T07:36:39Z,9923,1224
2015-06-14T23:28:35Z,10287,934
2015-03-16T03:06:22Z,8850,978
2014-08-16T10:26:36Z,10093,1007
2016-12-05T06:19:34Z,10721,788
2015-04-20T23:29:42Z,12616,1050
2012-12-12T10:46:50Z,9786,723
2015-04-11T11:55:06Z,10734,1218
2014-01-17T10:50:06Z,10508,894
2016-03-27T09:03:15Z,9602,1005
2013-05-24T14:31:34Z,10111,943
2012-01-25T16:29:03Z,9643,951
2013-12-01T15:21:27Z,11404,938
2012-07-07T02:08:39Z,11227,1009
2013-08-17T19:24:51Z,10052,1136
2011-06-24T01:51:29Z,7769,792
2015-11-13T01:37:04Z,11609,1125
2016-05-10T00:21:14Z,8461,939
2016-08-17T08:31:37Z,8992,802
2015-03-06T06:27:31Z,11639,881
2013-08-04T13:33:55Z,9204,1086
2013-11-01T18:11:44Z,10565,1084
2016-02-11T04:27:51Z,8961,871
2013-05-08T23:03:17Z,10607,1154
2012-08-11T19:31:44Z,10787,1093
2012-06-04T11:33:04Z,7749,999
2016-04-15T14:19:12Z,8112,1105
2014-07-16T15:29:33Z,9196,1005
2011-05-05T13:17:17Z,11210,1094
2016-09-04T06:03:33Z,8827,661
2014-04-16T00:38:51Z,10084,1055
2013-06-14T19:21:36Z,11971,981
2011-05-20T09:12:16Z,6996,1055
2011-03-16T10:10:30Z,10324,1063
2016-03-28T19:53:01Z,11952,982
2013-05-10T17:31:32Z,9234,793
2016-08-26T10:52:42Z,8512,1078
2011-08-02T02:18:08Z,7725,913
2015-10-06T07:27:55Z,9973,1206
2011-03-04T12:38:16Z,9719,831
2013-02-16T19:52:54Z,8927,761
2016-05-04T09:10:09Z,9924,979
2013-12-10T03:37:13Z,9170,1294
2014-04-07T10:07:19Z,9798,1100
2012-09-18T15:50:04Z,12439,1023
2016-03-19T03:15:01Z,12202,914
2014-03-15T10:28:45Z,10826,1038
2015-11-24T07:23:26Z,10103,1020
2011-08-18T08:35:52Z,12330,740
2015-11-16T05:32:09Z,9606,1056
2016-02-23T20:05:10Z,8951,791
2011-06-10T19:26:33Z,8875,993
2014-09-09T08:14:17Z,11157,1010
2011-03-28T15:42:32Z,9783,1107
2011-02-20T06:41:26Z,10695,1184
2014-02-06T22:25:20Z,11460,1093
2015-12-01T04:41:06Z,11410,1107
2013-09-03T14:25:26Z,10649,1021
2016-03-17T10:18:44Z,9724,985
2012-10-19T05:23:42Z,9240,1057
2015-12-04T05:47:04Z,9740,908
2013-12-09T07:30:39Z,6089,1162
2016-07-19T01:16:47Z,9554,1115
2013-04-20T03:07:28Z,9250,758
2012-04-28T09:43:01Z,10926,1001
2016-05-02T05:22:07Z,8808,1128
2016-10-03T23:15:44Z,9963,965
2011-02-28T23:28:40Z,11144,987
2012-01-03T19:37:50Z,10106,978
2015-07-01T08:20:31Z,11428,1030
2013-05-11T23:02:05Z,11344,977
2015-03-27T08:10:14Z,13183,1182
2012-07-28T20:50:33Z,11684,1047
2015-10-17T23:12:39Z,8877,894
2012-05-28T09:51:29Z,9933,946
2015-06-06T05:36:49Z,9021,827
2016-05-05T08:29:58Z,9441,1024
2016-07-24T18:15:16Z,8745,738
2016-06-27T15:54:05Z,8922,1050
2012-09-04T20:08:30Z,9550,944
2014-07-21T11:36:27Z,9933,1158
2012-02-23T07:11:24Z,11385,785
2011-04-21T10:57:58Z,9820,850
2011-07-06T09:57:14Z,11217,1054
2016-02-11T20:14:49Z,9822,1047
2014-10-23T23:37:45Z,9677,1155
2016-07-05T04:27:39Z,9432,1006
2013-12-17T08:24:29Z,11303,895
2013-06-05T13:43:51Z,9249,989
2011-04-22T01:50:22Z,10049,1092
2016-02-21T21:09:00Z,7363,1142
2012-08-28T08:44:52Z,11262,1062
2013-07-09T05:54:47Z,6569,808
2011-01-20T05:05:15Z,11561,773
2016-06-02T17:24:47Z,11295,834
2012-04-19T03:17:16Z,9046,961
2013-08-17T19:17:15Z,8475,1019
2012-09-14T18:38:12Z,8359,951
2015-10-07T03:27:31Z,7747,1043
2014-06-07T07:17:33Z,10106,852
2013-05-05T04:10:06Z,12159,665
2016-03-11T06:52:50Z,11287,1049
2016-06-25T02:31:05Z,10548,1041
2014-04-03T17:39:58Z,7578,745
2011-03-28T14:57:09Z,11170,1243
2011-06-19T06:11:27Z,8960,962
2014-07-27T03:01:33Z,7590,758
2013-04-03T07:48:00Z,10470,975
2012-10-20T16:18:10Z,10429,938
2015-07-06T07:09:57Z,10497,1023
2015-10-18T07:07:15Z,9671,922
2012-07-21T22:17:36Z,10498,919
2012-09-05T03:59:02Z,10457,1082
2016-09-07T07:28:11Z,8996,833
2013-09-02T16:06:09Z,8761,874
2011-03-01T04:46:03Z,9795,992
2015-03-23T08:45:04Z,9301,992
2012-09-11T22:51:51Z,11508,1077
2013-07-02T22:25:52Z,10881,1022
2012-08-18T00:09:16Z,9913,1063
2011-02-21T03:32:19Z,11200,1210
2014-05-02T08:22:33Z,8853,1147
2014-04-22T15:53:26Z,12023,960
2016-05-19T02:47:36Z,11262,1140
2011-04-24T00:19:04Z,8335,1235
2016-09-12T21:33:07Z,9783,1079
2011-08-14T20:27:35Z,10370,902
2014-06-19T15:21:56Z,9689,1103
2015-05-12T10:57:08Z,10561,832
2014-05-27T14:21:13Z,9413,969
2015-05-10T06:37:53Z,9898,899
2013-03-15T03:00:07Z,9137,966
2015-06-02T22:12:50Z,10868,882
2014-06-06T16:47:34Z,10798,1070
2012-01-24T22:00:23Z,9956,943
2013-12-18T17:27:46Z,9158,1125
2012-09-26T00:19:19Z,10287,778
2016-07-09T22:37:28Z,10773,1003
2013-12-21T12:51:36Z,9798,1163
2012-05-20T00:59:15Z,9731,1037
2015-11-04T18:22:11Z,12842,1081
2014-07-04T04:29:31Z,9126,1039
2011-05-04T21:24:18Z,10208,1066
2015-03-06T23:33:49Z,8975,922
2013-03-16T00:55:47Z,11201,987
2013-07-27T17:27:47Z,11743,1024
2013-04-20T07:43:16Z,9203,913
2011-09-23T23:58:20Z,8988,970
2015-06-06T07:14:23Z,8578,972
2013-06-17T15:35:51Z,12441,1011
2014-01-27T02:25:51Z,10574,1238
2013-02-08T09:22:59Z,11185,1171
2013-04-07T11:40:40Z,9215,1279
2016-05-27T15:36:02Z,11868,934
2013-12-04T16:41:27Z,9906,960
2014-12-01T12:22:16Z,10134,1286
2011-03-08T10:37:28Z,11467,1048
2013-07-02T08:27:19Z,11452,1180
2011-01-27T05:14:43Z,8779,1184
2016-04-05T03:10:31Z,10984,935
2016-11-24T21:35:09Z,8008,1069
2014-08-17T06:01:22Z,7816,746
2014-11-25T07:41:46Z,11255,1353
2015-02-06T23:06:01Z,7480,1118
2016-02-04T06:10:24Z,10029,888
2016-07-09T21:21:55Z,8743,924
2014-07-03T18:22:44Z,11633,831
2011-07-18T12:22:37Z,8473,916
2016-10-05T23:47:23Z,10791,869
2011-01-10T06:49:58Z,9484,1042
2016-07-19T01:03:57Z,9429,992
2013-07-24T02:52:22Z,9568,599
2012-08-16T21:43:35Z,8562,984
2014-10-08T20:30:00Z,10858,925
2013-09-23T21:40:25Z,9490,888
2015-01-04T15:25:25Z,10771,887
2015-04-08T02:32:39Z,9564,937
2012-08-27T16:10:44Z,9143,928
2015-06-24T23:55:40Z,10047,1147
2015-01-16T15:41:46Z,11136,937
2016-01-18T03:01:21Z,8574,1174
2015-08-24T05:32:31Z,12129,842
2011-02-24T02:28:43Z,7148,1136
2012-04-14T05:20:10Z,8788,1030
2012-06-19T22:26:59Z,10054,910
2014-11-25T23:05:23Z,9468,1043
2012-08-01T18:11:33Z,11704,1073
2011-11-28T15:25:00Z,10850,1131
2013-07-18T16:50:59Z,7232,942
2013-10-19T08:51:19Z,10628,883
2012-11-20T20:59:40Z,9417,1015
2011-08-12T08:09:22Z,7913,1088
2012-03-12T04:49:31Z,8144,862
2012-01-25T00:18:32Z,9578,914
2012-03-14T11:30:35Z,12487,1160
2014-02-22T10:42:10Z,11901,1079
2013-09-10T03:59:03Z,10027,836
2013-12-09T21:41:06Z,12706,1128
2014-05-01T11:33:33Z,9424,942
2016-10-22T15:03:23Z,10596,915
2016-04-18T09:52:20Z,8890,911
2014-12-17T13:26:17Z,12039,989
2014-04-19T08:38:22Z,9332,1284
2011-09-14T09:59:33Z,8526,998
2016-08-03T18:08:20Z,9966,1012
2015-04-26T21:58:18Z,8190,835
2014-04-12T16:52:14Z,9022,946
2015-01-05T16:24:10Z,9790,998
2014-01-24T01:26:02Z,9474,862
2013-05-17T11:17:40Z,12158,860
2015-06-13T20:04:10Z,11633,826
2016-08-09T07:07:38Z,11470,931
2012-04-18T08:59:48Z,9864,1211
2012-09-15T11:56:22Z,9509,919
2016-11-13T06:12:40Z,7897,951
2012-04-20T07:52:23Z,10351,1084
2016-07-06T02:20:09Z,9410,841
2012-02-05T05:50:16Z,7613,859
2013-06-14T05:18:15Z,10498,975
2015-04-20T15:33:45Z,10802,1087
2015-06-03T23:45:19Z,8177,933
2012-08-04T06:31:11Z,11643,912
2012-05-06T21:48:58Z,10697,827
2013-07-25T23:55:30Z,9480,975
2013-02-08T07:03:57Z,10741,938
2014-04-24T06:00:41Z,9072,1034
2014-12-04T13:45:19Z,9602,1047
2013-02-15T04:13:11Z,10611,820
2015-12-19T05:31:40Z,10625,1132
2011-03-01T09:10:48Z,7059,1057
2011-11-18T03:40:41Z,9649,855
2013-11-09T07:37:16Z,10778,998
2013-05-19T01:27:30Z,8717,993
2016-03-08T08:06:29Z,11492,1045
2016-09-27T10:09:08Z,8960,1197
2015-05-06T00:05:01Z,12753,951
2016-03-25T14:51:02Z,9235,1089
2013-09-27T08:31:04Z,8267,993
2013-10-08T19:30:33Z,10774,973
2016-11-18T15:59:59Z,8789,998
2016-04-19T12:09:51Z,9354,1040
2014-07-05T05:41:49Z,12644,917
2013-05-09T12:10:46Z,9197,959
2015-03-23T05:57:21Z,11486,1086
2013-05-21T14:36:38Z,7607,1041
2016-07-23T21:46:16Z,7803,965
2014-04-04T20:12:02Z,9289,1057
2015-09-05T15:42:45Z,9490,912
2013-04-17T02:12:36Z,12089,865
2013-07-03T18:02:56Z,8955,1133
2016-03-19T22:36:29Z,10125,1046
2016-04-11T12:47:20Z,13199,1085
2011-11-16T10:23:45Z,10897,586
2016-09-05T09:07:31Z,9662,993
2011-08-16T20:53:30Z,7659,1139
2011-02-16T04:46:40Z,9968,1149
2014-06-01T08:21:42Z,12873,1128
2014-12-18T22:13:48Z,9796,892
2011-05-08T10:06:14Z,11171,975
2014-12-21T21:53:06Z,12082,974
2016-06-14T08:15:36Z,10678,1121
2012-07-06T14:22:37Z,11929,555
2013-11-10T04:01:35Z,8712,1082
2013-06-09T09:22:43Z,6992,1134
2013-05-05T12:15:28Z,10335,862
2015-06-26T19:48:53Z,10609,1096
2014-02-10T13:54:33Z,9330,1067
2012-03-06T02:19:18Z,8151,1092
2016-07-15T07:46:37Z,10540,837
2015-03-09T20:09:16Z,10815,860
2012-11-13T01:30:56Z,10287,906
2012-07-09T03:06:58Z,9650,883
2011-01-12T10:50:09Z,9887,900
2014-11-11T16:01:37Z,10110,1063
2013-07-06T11:23:23Z,10111,951
2013-05-20T13:52:27Z,9084,842
2016-12-09T14:39:06Z,9527,962
2016-09-13T15:42:25Z,7974,1287
2015-05-25T23:20:11Z,11634,1171
2012-07-19T04:49:35Z,10045,995
2011-05-28T04:14:33Z,9354,1067
2016-05-04T08:54:41Z,10213,788
2012-03-10T05:42:34Z,10326,952
2012-07-27T17:51:20Z,10643,1073
2013-06-03T11:23:42Z,11985,1049
2016-01-12T22:49:29Z,15114,1030
2014-04-20T17:16:22Z,10166,965
2014-02-05T13:15:10Z,10891,1121
2016-09-11T05:42:38Z,7799,1116
2013-07-23T05:26:05Z,7910,811
2015-01-27T20:09:15Z,11851,820
2016-05-04T15:43:22Z,8293,1117
2013-07-06T04:48:40Z,12504,1210
2016-09-18T18:51:42Z,9833,928
2016-10-17T00:43:29Z,8423,1041
2013-01-22T04:39:55Z,11354,1033
2012-08-04T08:38:42Z,9990,636
2013-03-22T00:21:42Z,11142,863
2016-01-17T05:55:16Z,9287,813
2012-12-09T08:59:37Z,10543,1020
2012-11-21T01:14:25Z,10457,946
2014-12-11T21:36:44Z,11466,891
2014-12-13T13:49:05Z,9954,819
2015-08-24T11:56:03Z,11715,675
2011-04-22T00:43:16Z,10002,1067
2013-02-16T09:13:05Z,11870,955
2011-12-18T17:03:59Z,7781,900
2016-05-25T13:11:52Z,8761,849
2015-11-03T05:44:13Z,8480,1132
2016-04-23T10:49:51Z,12992,626
2016-11-11T06:17:32Z,9084,1002
2014-11-21T18:42:35Z,10662,1067
2013-02-28T05:48:43Z,10612,1017
2014-03-08T10:13:12Z,8895,995
2014-03-26T05:49:19Z,11211,850
2014-11-14T09:06:10Z,6794,987
2012-09-24T15:20:11Z,9317,963
2016-02-08T07:03:53Z,10039,1103
2012-04-08T14:28:18Z,8372,913
2016-10-21T12:42:45Z,8747,1035
2015-12-09T08:14:41Z,9257,883
2011-04-14T14:31:54Z,11316,896
2015-10-22T14:20:31Z,8699,893
2012-03-19T22:34:37Z,6253,1002
2014-07-06T15:47:46Z,9206,1095
2014-07-28T04:43:28Z,10841,1101
2011-12-10T21:28:57Z,10760,857
2012-08-04T18:46:21Z,10445,1139
2014-10-03T08:24:44Z,11763,1060
2014-02-24T23:36:22Z,9295,904
2011-03-21T02:32:29Z,11073,782
2012-11-18T12:45:34Z,7022,928
2012-05-08T02:09:24Z,11941,1071
2015-08-16T16:47:09Z,10445,951
2014-05-17T21:09:06Z,9589,910
2016-02-28T07:03:18Z,8732,989
2013-09-10T17:27:41Z,10883,680
2012-04-01T10:42:40Z,11892,826
2011-01-05T23:11:30Z,9690,871
2014-01-02T10:00:33Z,12529,1019
2015-11-01T17:57:02Z,10569,978
2011-01-27T14:24:22Z,11865,1020
2011-05-22T15:53:59Z,9984,1009
2016-09-06T08:50:27Z,8634,884
2015-02-08T15:46:16Z,11636,1016
2013-05-26T23:46:24Z,12046,992
2011-11-09T21:41:41Z,11572,871
2011-08-03T02:15:31Z,8455,1166
2016-03-10T04:54:36Z,11185,896
2012-09-22T12:49:18Z,11017,997
2014-05-16T03:27:30Z,9872,762
2014-12-03T19:20:16Z,10281,1195
2012-06-19T22:28:13Z,10184,1057
2014-10-25T01:56:43Z,10000,845
2015-08-15T01:04:57Z,8894,1074
2013-09-11T05:48:37Z,9411,822
2011-09-27T20:58:31Z,10279,1096
2011-09-26T19:05:06Z,9237,1047
2015-03-16T12:31:49Z,8545,1053
2011-04-07T10:12:55Z,10115,1145
2011-06-12T17:43:30Z,9891,1224
2014-02-15T14:09:51Z,9628,976
2011-03-19T02:29:43Z,10422,862
2012-12-09T15:30:57Z,9205,1191
2014-09-07T12:49:38Z,10761,990
2016-06-01T16:35:39Z,11024,1243
2011-04-05T23:50:15Z,8732,964
2015-12-27T20:33:22Z,8968,1135
2013-05-15T08:09:57Z,12588,806
2016-07-10T18:24:15Z,9918,1200
2013-10-21T09:45:10Z,11734,853
2012-10-12T22:57:13Z,13301,1126
2012-11-15T08:10:36Z,10532,837
2013-02-20T13:22:20Z,8972,824
2016-05-11T13:36:03Z,9725,821
2016-08-28T19:51:42Z,7843,1014
2016-09-05T21:29:45Z,11973,950
2013-10-21T04:29:50Z,10607,861
2011-08-05T14:59:14Z,10462,919
2016-10-06T02:00:15Z,10885,909
2013-03-20T19:58:29Z,7857,867
2015-07-22T19:53:02Z,10541,884
2016-10-26T04:52:02Z,8821,1232
2013-11-05T15:28:02Z,10315,1196
2012-05-19T12:25:16Z,11420,1043
2014-10-14T12:22:17Z,9316,1072
2014-12-07T00:35:26Z,9893,843
2013-09-09T06:15:12Z,9812,858
2011-02-27T14:05:50Z,11135,1081
2013-07-28T14:12:01Z,12297,1072
2013-09-05T00:04:07Z,9465,1112
2012-10-20T15:05:52Z,10030,1162
2011-04-03T18:05:52Z,11266,1077
2013-01-08T15:42:23Z,9940,1011
2016-10-09T22:37:07Z,8732,1171
2013-09-22T05:58:16Z,7652,1144
2013-01-04T05:40:34Z,10502,962
2014-10-26T03:50:26Z,10882,816
2013-07-25T16:05:28Z,11264,1007
2014-08-12T19:25:43Z,10778,970
2013-02-27T00:45:32Z,9565,968
2011-03-17T16:21:52Z,9060,818
2013-07-11T10:43:02Z,10552,1003
2012-02-21T08:01:24Z,7360,957
2014-06-20T23:24:00Z,9940,1006
2016-05-15T20:33:24Z,11693,1064
2013-04-07T10:19:55Z,9151,825
2012-09-08T20:01:58Z,11584,1100
2015-12-26T03:06:25Z,7994,945
2014-03-09T14:53:09Z,10103,911
2015-04-18T22:50:48Z,10222,1187
2012-02-10T23:04:07Z,9553,1010
2013-02-07T22:55:23Z,8018,956
2011-06-12T16:42:50Z,7356,1001
2013-03-16T04:13:19Z,9753,1026
2014-08-06T20:16:18Z,8953,1090
2015-11-19T11:20:35Z,10138,886
2013-10-02T07:35:59Z,9910,1153
2014-06-08T01:57:47Z,9859,1008
2011-05-16T15:46:06Z,11020,956
2011-06-01T07:02:33Z,10733,759
2011-06-28T23:29:21Z,9339,937
2014-08-05T18:35:42Z,10609,1032
2011-01-01T15:48:06Z,11886,855
2013-05-14T04:13:36Z,10994,1036
2016-04-18T03:44:17Z,11226,893
2014-07-19T17:23:35Z,10347,1082
2012-06-25T09:30:50Z,9692,1083
2011-07-28T08:14:58Z,9520,1031
2011-02-17T14:20:26Z,10815,868
2012-11-19T16:33:26Z,8270,887
2016-06-26T21:07:30Z,10544,938
2014-08-16T00:35:45Z,11497,828
2014-06-28T13:42:07Z,10304,1143
2013-03-24T02:52:30Z,9385,996
2016-05-15T11:02:54Z,10275,762
2014-08-09T20:07:16Z,7784,934
2015-12-15T08:59:21Z,11414,1021
2014-11-08T06:29:40Z,9767,1054
2012-09-03T09:34:29Z,9668,1230
2016-11-14T14:50:29Z,8186,723
2014-07-27T11:24:34Z,11963,954
2014-06-27T04:54:31Z,10006,987
2014-07-04T18:00:41Z,9651,1069
2016-05-17T06:40:36Z,9846,1145
2015-07-06T23:30:38Z,8939,1162
2013-02-23T05:18:54Z,10754,901
2014-03-03T12:41:45Z,10698,1040
2011-02-27T09:07:01Z,9823,869
2015-09-11T01:11:32Z,10756,1103
2012-12-26T23:33:55Z,9107,1126
2016-06-25T05:56:30Z,10814,930
2014-08-14T19:09:45Z,8838,1072
2011-07-05T06:42:42Z,10924,1077
2013-07-16T19:32:17Z,8912,884
2015-02-05T07:47:38Z,12786,1036
2012-04-21T06:33:10Z,12061,1146
2013-04-15T13:22:04Z,10859,877
2013-05-12T15:17:48Z,9920,958
2011-03-01T02:19:42Z,10665,1220
2016-06-16T04:00:55Z,7713,953
2011-06-28T13:30:59Z,7248,1076
2013-05-06T00:56:57Z,8392,1007
2014-04-14T20:54:25Z,9981,1089
2014-07-27T16:36:43Z,9496,1023
2016-10-13T10:51:35Z,11564,1108
2012-08-20T15:24:00Z,10256,976
2014-07-19T04:23:55Z,10217,1015
2015-11-10T19:46:51Z,9260,949
2016-01-11T15:14:09Z,8459,1108
2011-08-16T07:44:19Z,9673,1061
2012-10-17T23:50:31Z,10779,894
2014-02-21T01:29:10Z,11975,900
2013-12-16T17:02:00Z,10872,910
2014-01-28T11:04:20Z,10225,1066
2016-11-25T23:16:34Z,10659,1233
2016-02-05T08:10:10Z,9503,965
2012-11-23T18:02:25Z,11513,1160
2013-12-08T13:55:16Z,8091,961
2012-08-28T19:24:12Z,10553,1232
2015-03-06T20:39:41Z,9027,1070
2015-08-27T03:20:26Z,11342,1003
2016-08-08T08:33:29Z,9387,914
2012-05-05T16:40:55Z,7666,1230
2015-03-02T14:22:35Z,10135,1104
2011-03-20T05:49:16Z,9626,1162
2014-10-24T11:07:24Z,11535,1135
2015-10-11T06:19:42Z,9502,1097
2013-11-26T20:25:24Z,9829,1130
2016-10-16T15:44:35Z,9376,814
2012-03-04T07:18:25Z,9784,1123
2015-02-19T01:21:16Z,10251,1128
2012-07-17T22:10:37Z,11377,1002
2012-01-21T01:58:45Z,11267,986
2011-05-02T13:07:33Z,10533,1079
2014-10-05T11:08:47Z,10468,963
2015-02-25T07:01:27Z,9733,873
2016-02-27T10:02:32Z,11732,1187
2014-02-02T22:29:12Z,7431,972
2013-07-01T10:56:07Z,12779,869
2016-01-18T07:31:24Z,10021,1338
2013-08-23T08:55:40Z,9503,1036
2015-11-14T13:45:05Z,9219,991
2016-02-10T04:30:28Z,9192,1015
2016-12-25T04:41:27Z,10596,1060
2014-11-01T17:38:55Z,9631,759
2011-10-02T13:07:24Z,9633,1080
2016-03-31T23:37:37Z,12201,994
2013-06-20T12:14:52Z,8642,736
2011-08-06T13:54:48Z,9360,1240
2016-08-23T10:41:09Z,8677,770
2012-10-05T14:43:15Z,8083,1059
2016-08-21T07:41:18Z,10218,1081
2015-06-13T08:34:42Z,9612,789
2013-11-14T22:47:23Z,10370,967
2012-03-18T04:22:55Z,9280,858
2015-01-17T08:20:29Z,11049,1066
2011-06-08T20:33:08Z,9612,1045
2014-07-08T17:10:44Z,9958,1052
2015-11-18T02:42:00Z,9664,1006
2016-11-21T08:27:34Z,9211,1041
2016-10-14T16:24:56Z,9429,997
2014-08-23T08:34:24Z,7872,809
2015-11-05T01:48:40Z,8525,1203
2012-10-18T14:35:27Z,10427,1030
2012-11-04T03:09:44Z,8784,1199
2014-08-25T03:41:53Z,7917,893
2013-02-02T05:31:00Z,11522,1142
2016-10-20T10:47:52Z,11237,1014
2013-11-20T11:08:09Z,10863,916
2014-03-20T04:00:07Z,9162,849
2016-05-22T20:17:51Z,9126,944
2013-11-27T23:09:50Z,11056,1084
2015-08-12T12:01:26Z,10824,976
2015-05-09T00:31:54Z,9233,822
2013-02-09T15:15:26Z,8680,948
2011-01-27T08:57:31Z,10221,967
2011-12-26T07:09:14Z,9623,843
2015-11-28T03:20:57Z,9767,955
2011-03-26T20:18:26Z,8564,1151
2015-07-12T10:26:23Z,9485,990
2011-02-15T21:35:23Z,9461,1029
2013-12-26T23:51:14Z,8515,1000
2013-02-19T22:20:37Z,10346,901
2014-10-24T23:48:55Z,8711,991
2013-03-26T18:23:06Z,8178,1031
2012-06-23T11:40:42Z,12648,938
2013-07-09T04:48:21Z,7911,1011
2013-05-09T16:25:16Z,9215,1141
2012-04-11T21:41:40Z,11794,1024
2015-06-16T11:59:39Z,9015,1081
2011-10-12T23:01:31Z,8570,1082
2014-03-27T04:51:10Z,8227,1000
2013-08-14T02:42:44Z,10284,1021
2016-12-01T02:36:36Z,11028,1037
2012-02-08T21:46:48Z,11807,1032
2014-11-17T23:23:41Z,10963,1041
2014-07-22T15:26:23Z,11361,1232
2015-07-09T09:19:14Z,10211,847
2015-02-07T23:11:50Z,7401,837
2016-07-23T23:57:06Z,9666,925
2016-06-27T13:22:17Z,9494,1043
2015-04-15T08:32:11Z,10675,1173
2016-02-07T16:45:20Z,9246,1143
2015-11-19T03:40:13Z,8307,995
2013-02-13T20:05:46Z,11481,914
2011-07-24T14:28:42Z,10214,950
2014-07-08T15:38:51Z,7044,590
2016-11-12T08:47:58Z,8841,1089
2015-06-05T12:01:28Z,10068,890
2015-04-06T04:26:28Z,8307,1017
2012-10-07T05:19:27Z,9983,1115
2014-03-04T19:38:35Z,11611,1101
2014-07-28T14:21:54Z,9145,999
2016-01-11T00:36:09Z,12511,906
2013-12-08T09:22:07Z,11674,808
2012-11-20T08:51:11Z,10851,1039
2014-12-29T02:32:38Z,9249,977
2012-06-04T01:45:54Z,10187,1166
2012-11-23T08:33:47Z,9374,990
2011-05-27T16:58:05Z,9865,1152
